t,I_L,I_R,Isx_L,Isy_L,Isz_L,Isx_R,Isy_R,Isz_R,S1_x_site2,S1_y_site2,S1_z_site2,S2_x_site4,S2_y_site4,S2_z_site4,S3_x_site6,S3_y_site6,S3_z_site6,S4_x_site8,S4_y_site8,S4_z_site8,S5_x_site10,S5_y_site10,S5_z_site10,S6_x_site12,S6_y_site12,S6_z_site12,S7_x_site14,S7_y_site14,S7_z_site14,S8_x_site16,S8_y_site16,S8_z_site16,S9_x_site18,S9_y_site18,S9_z_site18,S10_x_site20,S10_y_site20,S10_z_site20,S11_x_site22,S11_y_site22,S11_z_site22,S12_x_site24,S12_y_site24,S12_z_site24,S13_x_site26,S13_y_site26,S13_z_site26,S14_x_site28,S14_y_site28,S14_z_site28,S15_x_site30,S15_y_site30,S15_z_site30,S16_x_site32,S16_y_site32,S16_z_site32
174.79999999999436,-0.00040721915605827774,-0.008666666271785119,0.2615211449910234,0.014474914136654478,-0.0858489995542453,0.34683595333980777,0.10781472968467071,0.1255694813461743,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.1704570267037034,0.803731999969671,0.5700519926042587,0.6041215420930441,0.6684950642833896,-0.43376435008869646,-0.49616208904854003,0.24603779451455932,-0.8326395288847389,0.11323869665329866,0.18448961895926114,0.9762891877289888,0.6881463121394087,-0.10602470660915321,-0.7177836823705135,0.0,-0.0,1.0,-0.4541234961690818,-0.7226588621408688,-0.5210911812691081,-0.3467999211825461,0.7334240247801249,0.584652900910534,0.53561605488502,0.8380209225483699,-0.10409791122105486,0.26971383226908696,0.8633408884872924,-0.4264937970811478,-0.8269618722396898,0.09208005599249618,0.5546668596105645
174.89999999999435,-0.00056467225612232,-0.008938095952194317,0.2643563344716422,0.02454142885319116,-0.08369662573823243,0.3472934582804312,0.10149208908244224,0.14429546328619497,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.1923020774479469,0.7726664444022203,0.6049846912972546,0.5800555491976686,0.6602818628790559,-0.4770360797654142,-0.45594721491986,0.2644878426866622,-0.8497989869832621,0.0929255092384757,0.16917861069265122,0.981194907965219,0.7029562868312325,-0.07778641147438896,-0.706966571341519,0.0,-0.0,1.0,-0.4772794306621273,-0.725792233044435,-0.49540890133223114,-0.34053210260326666,0.7358120996139256,0.5853361778997986,0.5343942850290125,0.8389649787179957,-0.1027643547785104,0.2418825170574767,0.8761147537760038,-0.41703211645861527,-0.8582840770572143,0.14460908163448846,0.492378570389569
174.99999999999434,-0.0006443739433924373,-0.009182168905025531,0.2652603705302127,0.03517616728164473,-0.07986470855868034,0.3465933415956296,0.09726023623359847,0.16150265492498134,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.20291506047936594,0.7349040078668007,0.6471024474161479,0.5543500587120209,0.6498359969424439,-0.5200088359670431,-0.4148959444396755,0.28240699464889135,-0.8649321618837461,0.07039671347600499,0.15539668263793383,0.9853406384377448,0.7153565075935583,-0.0477429772081664,-0.6971267282000081,0.0,-0.0,1.0,-0.49775794295849307,-0.7291969165401472,-0.46958373814482895,-0.33606132290132923,0.7358605596179782,0.5878537437564932,0.5309911063526908,0.8416270236630007,-0.09855149930115019,0.21336811397439626,0.88722866024716,-0.40902243505098634,-0.8797028337360501,0.20080961956923624,0.4310434096529282
175.09999999999434,-0.0006418774035396868,-0.009406382017863271,0.26388944130733794,0.04599863747345841,-0.0740178040687583,0.34508443484089696,0.09480605341758488,0.17721120189189377,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.20148914700573028,0.6906754794100984,0.6945282613260124,0.5273729475684641,0.6371395060308742,-0.5620774181798122,-0.3733564798304139,0.2997077881917831,-0.8779408753816119,0.04557576343050153,0.14331694807791684,0.9886268771287572,0.7252129699625786,-0.01607832048125943,-0.6883368621602058,0.0,-0.0,1.0,-0.5153267704051171,-0.7328114889229121,-0.4443260530358494,-0.3337166051240193,0.7336900644049099,0.5918886017301049,0.5252154626923251,0.8459843802702581,-0.09197361625832862,0.1844802097785875,0.8968479820113966,-0.4020332689742656,-0.8914482121508331,0.2597273767574539,0.37129742096569274
175.19999999999433,-0.0005539106408346886,-0.009625477018528908,0.26006359072416163,0.056464674947155145,-0.0659419671433979,0.34296533150139275,0.09378997707634695,0.19161340907275554,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1875854055405201,0.6400126629258851,0.7451144253889574,0.4994763466261309,0.6222791357745213,-0.6027371370180605,-0.33181845557470446,0.3163448556879598,-0.8887195535261849,0.018430444978746227,0.13313284519848007,0.9909268208234365,0.7323995081179537,0.01703220792034243,-0.6806620779813854,0.0,-0.0,1.0,-0.5299799529960081,-0.7364993041419666,-0.4203451253681286,-0.33375401938190435,0.729496602837568,0.5970284423667529,0.516973741740574,0.851913554652923,-0.08355504622326096,0.1554101126977979,0.9051720862103572,-0.3956149532270583,-0.8938051088480656,0.3205149032420789,0.31366004558569155
175.29999999999433,-0.0003774197261314956,-0.009857590946542663,0.2537824020876759,0.06592640913767056,-0.05561323880243886,0.3402741339838793,0.09391427374819662,0.20500479216214368,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16114385064408124,0.5827840336057566,0.796489440968179,0.4709714827064724,0.6053994300202599,-0.6416209103578309,-0.2909056277472533,0.3322812536281956,-0.8971973496573934,-0.01100254748533366,0.1250374737281422,0.9920910110027793,0.7367819607844708,0.05141461837230891,-0.6741727369748947,0.0,-0.0,1.0,-0.5419104233670354,-0.7400781921320877,-0.39826795323834596,-0.33632585664795744,0.7235421422802322,0.602803190514574,0.5062552696550351,0.8592197236106848,-0.07380425804034671,0.12623131947207994,0.9123970940983916,-0.3893548467210195,-0.8870683063908346,0.3824264783741483,0.25857263667148517
175.39999999999432,-0.00010904791196023056,-0.01011967795447534,0.24522202332756216,0.07371670579678218,-0.043236898347449246,0.33690869238765364,0.09497421122553333,0.21770398296729304,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12246977020235698,0.5187595349519105,0.8461026535137798,0.44212091778012713,0.586644544419836,-0.6785110703324605,-0.2513427387324658,0.34745774109719096,-0.903382502508268,-0.04260230712777811,0.11919907341246565,0.9919559588635979,0.7382094786433832,0.0868805122504566,-0.6689533184252564,0.0,-0.0,1.0,-0.5514549153078304,-0.7433545554130133,-0.3785782367352286,-0.34146141737988595,0.716137350466165,0.6087293287728303,0.49311382943909465,0.8676657149417635,-0.06320568273905318,0.0969223667849243,0.9186796385187495,-0.3829278999862352,-0.8715172005223852,0.44479343176370184,0.2064378169170891
175.49999999999432,0.0002547589065599355,-0.010423001503814464,0.23471535241416897,0.07924329402179432,-0.029249099607181313,0.33267262837734646,0.09688444999826054,0.22997569756873865,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07219679343895302,0.4477164699082374,0.8912561840402788,0.4131515185798801,0.5661027988958254,-0.7133256225437662,-0.2138999374140624,0.361770465155306,-0.9073967970604557,-0.07615862246590843,0.11573786719861107,0.9903557998620556,0.7365163016187768,0.12320681530941664,-0.6651043663299094,0.0,-0.0,1.0,-0.5590245742318921,-0.7461555922397283,-0.3615845095883286,-0.3490619048485905,0.7076183858100851,0.614354951674521,0.4776524964467869,0.8769952349919105,-0.05222499822533335,0.06740758759408473,0.9241101112059787,-0.3761339116612849,-0.8474133456961358,0.506988107416624,0.15765050102740263
175.5999999999943,0.0007169611702840632,-0.010769505696911,0.22271917011396788,0.0820756809425209,-0.014279526122931142,0.3273378308771187,0.09967773835835043,0.24196986224963118,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.011238986690515538,0.3695979227805125,0.9291238134148218,0.38428570406479273,0.5437677112269014,-0.7460838919843291,-0.17932350226864202,0.3750606538247882,-0.9094902899353191,-0.11137599326404654,0.11470835460469951,0.987135948848146,0.7315351551126908,0.16011676021899707,-0.6627359503838789,0.0,-0.0,1.0,-0.5650359414133472,-0.7483542142201561,-0.34741956618772235,-0.35890986736447256,0.6983206536476292,0.6192995816223071,0.4600173050099042,0.8869479953709394,-0.04131988139984352,0.037607598946738416,0.9287019214274868,-0.368915179463187,-0.8150184744102831,0.5683864371422207,0.11261325163011293
175.6999999999943,0.001278537429322235,-0.011149748078932445,0.20977325529482635,0.08200905753670137,0.0009189737661377761,0.3207112823118001,0.10347814147201853,0.25368650296103507,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.05924873780815381,0.28472805952147706,0.9567755845491015,0.35578316847627867,0.5195253653475542,-0.7768601751856443,-0.14826504027528684,0.38711750153029306,-0.91003160266065,-0.14788458412114838,0.11608916341264464,0.9821677330871074,0.7231207491448818,0.19726833884355105,-0.6619528568153861,0.0,-0.0,1.0,-0.5698548480321253,-0.7498828961972966,-0.3360670977127008,-0.37069170058843626,0.6885529700853604,0.6232836196319314,0.4404017677418388,0.8972672797500573,-0.030946916805975562,0.007489265463264854,0.932399612601313,-0.36135145402190094,-0.7746258092282289,0.6283385518984863,0.07173227917489242
175.7999999999943,0.00193672430172993,-0.011542831019085986,0.19645692515745633,0.07909352082304355,0.01556158341025524,0.31269356727947095,0.10845560457468642,0.26497084232674095,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.13788353752558777,0.19407139825731504,0.9712488983045903,0.3279819609475241,0.49317164131332347,-0.8057354190411015,-0.12122172336711087,0.39769295589087683,-0.9094754568533914,-0.18525592652067932,0.11978044230536602,0.9753629515878157,0.7111792714478251,0.2342554776151191,-0.6628336254824834,0.0,-0.0,1.0,-0.5737613116085721,-0.7507347190955302,-0.3274069926647358,-0.384029979813061,0.678575670117692,0.6261437810352386,0.4190599504835458,0.9077026330201299,-0.021556621002638787,-0.02289531346810155,0.935104091648923,-0.353632779027397,-0.7265945117808966,0.6861542151294865,0.035395035102661926
175.8999999999943,0.002683211153028286,-0.011918442315240557,0.18334803137674655,0.07362331171738849,0.028927432922563657,0.3033183154416279,0.11477180211022459,0.2755372391768557,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.22303321685319988,0.09949420765019576,0.969720107466156,0.3013273948540158,0.4644558526335694,-0.8327560039200654,-0.09849743158877805,0.40652509380956925,-0.9083147054152182,-0.22302188064284734,0.1256071318953785,0.9666871723425032,0.6956978518022615,0.27062483517403346,-0.6654071667668944,0.0,-0.0,1.0,-0.5769382040620405,-0.7509519455358966,-0.3212685546229496,-0.3985209714560564,0.6685857688162634,0.6278328639423768,0.3963218625887764,0.9180113162072512,-0.013572197670002065,-0.05338943171980426,0.9367088397190445,-0.3460146213281133,-0.6713767485885215,0.7411057804979376,0.003934916421987997
175.9999999999943,0.0035026618510391634,-0.012240760207494261,0.17098836277016727,0.06608818499309328,0.040443264282056884,0.29276574621532125,0.12252840181954106,0.28501528945705257,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3127715448040403,0.003950467417741086,0.9498201695942636,0.2763797601793933,0.43314147704671374,-0.8579059907851047,-0.08018989511816046,0.4133655693194072,-0.9070272800870882,-0.260696243499936,0.13332567269483084,0.956170347597902,0.6767672580299958,0.3059077709557556,-0.6696316256923966,0.0,-0.0,1.0,-0.579481525863665,-0.7506044520735752,-0.31748089345667146,-0.41377180723282253,0.6587113252686875,0.6284045524198989,0.37260265947790544,0.9279618487286984,-0.0073529214607876425,-0.08373694997151376,0.9371380131124258,-0.33876314378805017,-0.6095292120296523,0.7924468570185714,-0.022408000444017362
176.09999999999428,0.0043719163605922436,-0.01247365222430602,0.15985789730561442,0.05709606922982846,0.04974026757991791,0.28134862433678887,0.13172790618036181,0.2930076093703024,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.40484219071927025,-0.08851234176469785,0.9100925040724989,0.2537964816556702,0.39907122165505526,-0.8810956281505117,-0.06620360435852737,0.4180063289150777,-0.9060285821964335,-0.2977989163943066,0.14263187250072845,0.9439131074104824,0.6545918501383808,0.33966338049550854,-0.6753801134789025,0.0,-0.0,1.0,-0.5814264344279226,-0.7497620694801724,-0.315911602378326,-0.4294317782132359,0.6490157579220192,0.6279863802898317,0.34839758669942694,0.9373415640341407,-0.0031486371728245838,-0.11361188238504157,0.9363767466932691,-0.33210078053665715,-0.5417054467684005,0.8394410195406102,-0.04351992249612737
176.19999999999428,0.005260141049252449,-0.012586356774662438,0.15035869685278405,0.04728148436348014,0.05667469382607228,0.26947427137672425,0.1422543674454168,0.29914724733656506,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.4966764321077345,-0.17302636085320575,0.8505141975526495,0.23429001680306735,0.3622232079786303,-0.9021654702038248,-0.0562837900610667,0.42030129704974756,-0.9056373196123609,-0.33388241121156015,0.1531685601653831,0.9300870538075553,0.6294830127593354,0.37152540715524135,-0.682436816478685,0.0,-0.0,1.0,-0.5827811477284135,-0.7484660763939651,-0.3164880192673593,-0.44521321717945556,0.639511208880704,0.6267460450331215,0.3242579643194629,0.9459681058392062,-0.001056082564091644,-0.1426669052257881,0.9344860026101038,-0.3261626359334942,-0.46863085329422055,0.8813927046537978,-0.05943082974175554
176.29999999999427,0.006130060604379591,-0.012558724135057098,0.14280772623004703,0.03721673162265251,0.06130983461625983,0.25759074591220943,0.15387711148614325,0.30314356728691544,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5855053423078029,-0.24449306324993786,0.7729208472745993,0.21856809962800397,0.3227474390729116,-0.9209028593705637,-0.05006395674750699,0.4201798082954804,-0.9060587888959286,-0.36855967430587755,0.1645329053134427,0.9149276963480028,0.6018354782270524,0.4012441463838336,-0.6905050268752025,0.0,-0.0,1.0,-0.5835605154217862,-0.7467054117361194,-0.31919923703644965,-0.4608994492322166,0.6301784272519562,0.6248574617652335,0.30074898219937807,0.9537028213275236,-0.0009890894600465213,-0.17059101105494587,0.9315983747094577,-0.3209722342912989,-0.39106731565805314,0.9176724686333131,-0.07031070285842295
176.39999999999426,0.006940237797787123,-0.012385132195199516,0.13743673087078057,0.027342150986684445,0.06386439609233655,0.24612802808950518,0.16627599203513527,0.3048085539400346,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6685798749850256,-0.29841310952751804,0.6811391684722916,0.20726673923332922,0.2809761663147474,-0.9370661090716335,-0.04711839727715048,0.41764999974595807,-0.9073854386919782,-0.4015310190545424,0.17628441866446992,0.8987194470318033,0.5720894212761652,0.42871468362149306,-0.6992262967818254,0.0,-0.0,1.0,-0.5838121969889012,-0.7444023953224559,-0.32408084251492303,-0.4763399526604919,0.6209893544163828,0.6224728678431891,0.2783958865568273,0.9604626948074892,-0.002672495345909088,-0.19716452054652808,0.9278960995927826,-0.3164411164784984,-0.30977763595185753,0.947731076764108,-0.07644358965683487
176.49999999999426,0.007648196997024986,-0.012076379938261605,0.1343966671394809,0.01792787832500381,0.06463874029614329,0.2354455151348814,0.1790825412938339,0.30406010716643345,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7434682922518293,-0.3317544092847903,0.5806840021356264,0.20088789834631027,0.23740719723184542,-0.9504114240688198,-0.04701151253567879,0.41279203594706676,-0.9096112646332957,-0.4326068491550701,0.1879552574463918,0.8817732901729235,0.5406841293550054,0.453984981444032,-0.7082078147598214,0.0,-0.0,1.0,-0.5836306217549535,-0.7414109436554359,-0.3311874242447657,-0.4914355715429129,0.6119279501192432,0.6197057873581233,0.25762924961476863,0.9662272428641385,-0.005664352575203334,-0.22230045013066424,0.923576691935514,-0.31239174762652905,-0.22550040019803974,0.9711008474967189,-0.07818384424980762
176.59999999999425,0.008214041480084259,-0.011659170790274814,0.13376408800613004,0.009073260095642716,0.06393466117382163,0.22579531877975387,0.19192848125798392,0.30090401844964165,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8083585188604,-0.34358969843440906,0.4780194808954671,0.19975276258932026,0.19266439547349637,-0.9607180983799394,-0.04933719843703248,0.4057427841350101,-0.9126547178274791,-0.4617223189852571,0.1990643207627846,0.8643991533719406,0.5080107596425453,0.47724095373416253,-0.7170537916825422,0.0,-0.0,1.0,-0.5831567497702285,-0.7375278358327046,-0.340559681361946,-0.5061186568486132,0.6030050137788504,0.6166270011500666,0.2387409981542913,0.9710377401457035,-0.009404414549434808,-0.24606444769829522,0.9188140396202172,-0.30859852264019455,-0.13894330338362754,0.9873871896050798,-0.07590320315129807
176.69999999999425,0.0086041178823483,-0.011173180000710825,0.13554728892444087,0.0007426016114808892,0.0619854741852168,0.21730719566742088,0.20449193552916356,0.2954008749764614,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8622765161156719,-0.3352822520109938,0.3795589825598337,0.20397828454351347,0.147443628118157,-0.9678084707017396,-0.053743727661086836,0.3966751786464005,-0.9163844250001943,-0.4889404682120231,0.2091357730191457,0.8468762878887871,0.47437187830383354,0.4987698603389488,-0.7253964071402328,0.0,-0.0,1.0,-0.5825645916097434,-0.7325151129184236,-0.352193279249735,-0.5203338304221161,0.5942638828499133,0.6132724863047366,0.2218605319008791,0.9749879586830004,-0.013280994232936268,-0.26867009148239246,0.9137230943993018,-0.30483846329524744,-0.05079786424073931,0.9962569969261644,-0.06993978169997432
176.79999999999424,0.008794250441547254,-0.010666092887538836,0.13969078013533956,-0.0071713179837928145,0.05891099006568871,0.20999625561835245,0.2165324838452955,0.2876271752733233,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.905153447590724,-0.31015345722956295,0.29069239632844934,0.2134800138943399,0.10245457974197036,-0.9715602620309091,-0.05994222049596002,0.38577669472991505,-0.920642858010247,-0.5144417624228494,0.21772138315640222,0.829425748570501,0.4399542689848323,0.5189071788399687,-0.7329226295799349,0.0,-0.0,1.0,-0.5820379824472954,-0.7261297446875413,-0.36601554730460273,-0.5340244575948714,0.5857757667853261,0.6096594375038961,0.2069556183362699,0.9782077096506753,-0.016704754384076564,-0.2904510371790597,0.9083347919110748,-0.30094202233233025,0.03822792719953297,0.997432257586162,-0.060560028967952886
176.89999999999424,0.008772109533480975,-0.010187338644810195,0.1460775896029396,-0.014770122689658376,0.05470682116807255,0.20378989341238776,0.22790868880007675,0.27764085930914056,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.937725854089839,-0.2727542364589868,0.21511705898221298,0.2279991227410853,0.058368942387150374,-0.9719102152945513,-0.06769971492957022,0.3732317412151634,-0.9252647274958405,-0.5385001212661141,0.2244248655531074,0.8121890784280776,0.4048193544457747,0.5379748483158545,-0.7393945853505012,0.0,-0.0,1.0,-0.5817428185133888,-0.7181556225670488,-0.3818740563110207,-0.5471280849867416,0.5776257313602731,0.6058047318148404,0.19385747864841574,0.9808422434207122,-0.019177369306122464,-0.31181530270197066,0.90258524045836,-0.2968351406211921,0.12736853202568366,0.9906961230738854,-0.047942139877101074
176.99999999999423,0.008538388086683245,-0.009781469855251024,0.15452981994416548,-0.022076103311065243,0.04927041012104039,0.1985666662213188,0.23857532707921122,0.2654601076159264,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9613085995149583,-0.22798788719132088,0.15461985575153972,0.24714704647758154,0.01578362427123165,-0.9688494282509914,-0.0768206333233358,0.3592121232993055,-0.9300888348811667,-0.5614479119333603,0.2289256704977736,0.7952164985542078,0.36891304702735533,0.5562201218076377,-0.7446625677642786,0.0,-0.0,1.0,-0.5818005695235692,-0.708432823457096,-0.39953852373789667,-0.5595815828783443,0.5698924877485991,0.6017399808148696,0.18230509076395032,0.9830315065624118,-0.020344802461131364,-0.3331893978395158,0.8963202851037494,-0.29256584161325805,0.21576483729414492,0.9759147866190946,-0.03218484496837776
177.09999999999422,0.008106619752056624,-0.009482211001879293,0.16480860920925072,-0.028978361441337343,0.04245853910898034,0.19419784435060522,0.24856151420370226,0.25106098392899895,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9775137941858353,-0.18034164902226452,0.10928710721920769,0.2704581563621663,-0.024795802991457203,-0.962412361626339,-0.08712260807715501,0.3438779949423843,-0.9349639435594508,-0.5836344257330532,0.23099960292221844,0.7784664671962606,0.3320943280237345,0.5737642614980376,-0.7486707751221998,0.0,-0.0,1.0,-0.5822682999572778,-0.6968798209896092,-0.4187148695262111,-0.5713341874772313,0.5626266711130481,0.5975185981808281,0.17200101552601835,0.9848931541722112,-0.020028118302312096,-0.35496096514587894,0.8893138560697248,-0.28831159987954497,0.30244716227630136,0.9530728015442688,-0.013339752155550057
177.19999999999422,0.007501659822992383,-0.009308105112597512,0.176615054643545,-0.03521154762173761,0.03416436428878646,0.19058245760531084,0.2579344383150568,0.23439502915654337,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9879894290939678,-0.13339530413722736,0.07799090224322397,0.29743990922793967,-0.06295056187945597,-0.9526629661939923,-0.09841367486049149,0.32738918331864725,-0.9397505367098242,-0.6053835414010766,0.23053416753693526,0.7618167531622962,0.2941794859715198,0.590569184758015,-0.7514562316248274,0.0,-0.0,1.0,-0.5831288257977507,-0.6835056912489483,-0.43906803863869887,-0.5823646452188842,0.5558328529146529,0.59321265969283,0.16266998526239881,0.9865121410771812,-0.018228313198057084,-0.3774282417239734,0.8812963969957357,-0.28436698646552594,0.3863476348039244,0.9223137039846275,0.008540288260365977
177.2999999999942,0.006757035121730403,-0.009260439194205397,0.18959369224771683,-0.04037354218511681,0.0243975539479801,0.18766873750945468,0.26675587472626616,0.21542325315976252,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.9942267322586028,-0.08964968671714782,0.05895878674038124,0.3276111241425374,-0.09832670562352133,-0.9396822922133249,-0.11047742591688407,0.3099239604252013,-0.9443208549625163,-0.6269563684051471,0.2275373465563373,0.7450855441077425,0.2549966738878369,0.6064280958677738,-0.7531411958247446,0.0,-0.0,1.0,-0.5842923825139594,-0.668411139422678,-0.46024880274894586,-0.5926975816627611,0.5494599669264842,0.5889000946139009,0.154111608591194,0.9879379776239162,-0.015105113895669148,-0.4007631588998817,0.8719883350129533,-0.28111427226294616,0.4663450228392605,0.88397409001613,0.033348580977372394
177.3999999999942,0.005911523900045411,-0.009323765899959355,0.20333979538765834,-0.04398067664481861,0.013349802784551643,0.18545837416443967,0.27503966388169065,0.19415913403220575,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.9974522985903674,-0.05061645913639125,0.050268142011481505,0.36052213777050957,-0.13060326758813587,-0.9235618954204874,-0.12307078107998846,0.29169995182684816,-0.9485592869971682,-0.6485237112708553,0.22213926104685722,0.7280598496147366,0.21444329388100494,0.6209831559921233,-0.7539190896134194,0.0,-0.0,1.0,-0.5856088023539093,-0.6517791097693842,-0.4819194151244056,-0.6024141858788561,0.5434032127442935,0.5846452745307151,0.1462394041749094,0.989188811907548,-0.010933026273685602,-0.42499244907490247,0.8611331222211311,-0.27898237228004685,0.541336079734344,0.8385992757200936,0.06088106059840012
177.4999999999942,0.005005427553284206,-0.0094689210277836,0.2174111384550181,-0.04555143917028772,0.0014301614980158283,0.18399411520790598,0.2827178419955342,0.17071103852856093,-0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.9985945671107046,-0.017061004409346468,0.050177810489584584,0.3957549560321836,-0.15946045055781816,-0.9044060921311081,-0.13593588015872532,0.2729905975615154,-0.9523642003605969,-0.6701514862046833,0.21458662591311414,0.7105276669608857,0.172537014764975,0.6337693597536607,-0.7540340689739596,0.0,-0.0,1.0,-0.5868872180214222,-0.6338575238657306,-0.5037737912613958,-0.6116532901776439,0.5375181054814503,0.5804778539225207,0.1390999022207974,0.9902599259401128,-0.006041215047218401,-0.44999799976686755,0.8485249042214001,-0.2784013058911221,0.6103194340448168,0.7869327409330226,0.09081326816525673
177.5999999999942,0.004077027472569538,-0.00965803450929792,0.23134408838532672,-0.04470353104698758,-0.0107400910425612,0.183334978298968,0.28962134602823825,0.1453143516891162,-0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.9983007031155441,0.010711545055302212,0.05727974302961379,0.4329062723563866,-0.18455809853714744,-0.882343735524229,-0.1488238730953006,0.25413091191778236,-0.9556510526362383,-0.6918001454314864,0.20523008853086883,0.6923100241528977,0.12945068021994705,0.6442792288236896,-0.7537551304614416,0.0,-0.0,1.0,-0.5879191184092933,-0.6149379576075713,-0.5255496346704734,-0.6206008077763291,0.5316446100750857,0.5763754383780403,0.13286800486177447,0.991133459988433,-0.0007468436307253688,-0.47553435678078654,0.834027288341619,-0.2797598216731804,0.6724737873936859,0.7298785319293113,0.12270425378569824
177.6999999999942,0.0031596784213807644,-0.00985071497017613,0.24467308259063086,-0.041245839291391424,-0.02237585299502219,0.18352589923164409,0.2954786041440447,0.11834550572804985,-0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.996978395797885,0.032610909571274854,0.07050253108371402,0.47156037589229405,-0.20553263904715674,-0.8575471684838271,-0.1615249744773358,0.235508354111147,-0.9583556217625868,-0.713337107940057,0.19450465203017786,0.6732890246946959,0.08552280683910686,0.6520383879557837,-0.7533470582290632,0.0,-0.0,1.0,-0.5885003487406165,-0.5953344830385854,-0.5470321680096639,-0.6294680311407347,0.5256368109142042,0.572255136092069,0.1278184180957719,0.9917864193674252,0.004706416241246476,-0.5012584002909154,0.8175817292322772,-0.2833727795031693,0.727213273099718,0.6684432646729668,0.15602710450733007
